EAR_ID,EAR_HISTORY,STATE
1696313801.1723802,0.276776204461038#0.277312710559623#0.287759423736673#0.283567131566872#0.284854244064042#0.289439644129994#0.295653035773743#0.298526253425561#0.296245615702123#0.286187414576614#0.294559252379753#0.281745761702806#0.289717560405054#0.300358084939437#0.277655756290866#0.271771261018497#0.2869990941835#0.290124762097694#0.270593262773179#0.296031017671014#0.288506071906925#0.277492231456771#0.296596494218016#0.299146326457337#0.301144702279981#0.305394948245023#0.31304779547722#0.302003978720015#0.309347237303064#0.256902066988712#0.286768530977119#0.270457684385655#0.271298425270485#0.264543626933741#0.281012999617877#0.292216533517533#0.245530795133311#0.194794651798703#0.162848320520984#0.107628271701333#0.138124444439258#0.14812605176965#0.13908241117056#0.107505645579515#0.0920747625215564#0.119521102242517#0.209940856938573#0.236602151450066#0.245504102112318#0.231157744416447#0.22812035985885#0.245809449980354#0.217373931234919#0.225882888531954#0.241208747081454#0.237116464645239#0.256103714937307#0.259929494476855#0.2685068548043#0.251347369224143#0.25717364129258#0.273320545289434,abnormal
1696313806.9773805,0.259411666704227#0.253874375454238#0.265805249558117#0.254431810842633#0.22857258904132#0.203921501915528#0.254018326681247#0.256517500824355#0.28323397494895#0.272018014738014#0.257303104564937#0.265063389161051#0.274259599440199#0.230696666983473#0.244210624728903#0.259725332323249#0.226981469982085#0.183873027479648#0.225494536208807#0.269910455395554#0.273769108782086#0.200420731137995#0.218974257473337#0.22619732060947#0.236173446956638#0.261083083012967#0.282789596162831#0.278255090878065#0.275874125475942#0.303649600614383#0.310869412033689#0.308957078482912#0.321398543995335#0.315828696222616#0.291013678194299#0.29925063218008#0.312128416802747#0.286932832219748#0.291512353265986#0.309701742475147#0.30076337420894#0.300549916767176#0.295560413994504#0.300317145830646#0.297724461213445#0.306672887566934#0.284833955565702#0.281704946356969#0.305040736288755#0.299180726864803#0.299715866527993#0.282314207805375#0.276297908625144#0.299967343873034#0.297216918255277#0.30486330326867#0.281094501109936#0.292886801274573#0.289314977841093#0.282110015036463#0.273193328488974#0.30340915188595#0.285544858896694#0.284273761157832#0.287757146948573#0.302761458565013#0.201345405684407#0.196949041334883#0.171420529003431#0.168434367862306#0.165388176938808#0.180315542610213#0.202663211726821#0.186999013435797#0.199432817346833#0.212769351689199#0.256018948551633#0.279268090381355,abnormal
1696313811.087387,0.280205653121171#0.268300027950166#0.278435781662907#0.268984706743177#0.275067372481917#0.277797089803529#0.294542747687279#0.304134078775959#0.283212218402338#0.321620194001354#0.180099244183076#0.250717071325601#0.276719164547845#0.29113476212087#0.316415181259765#0.311529279470869#0.316624522496541#0.311703721165055#0.28680468677212#0.288242755071288#0.301796186683948#0.308660224873507#0.340058517769406#0.323254963972295#0.318585811839523#0.327432874607587#0.331401979629438#0.319919734647628#0.312659010962572#0.309274310937967#0.320140841682122#0.314755112708698#0.285469576871006#0.304985280804162#0.289101404101459#0.295965612301896#0.286269793614921#0.285554430154353#0.301668695644255#0.316236614253528#0.306781699139094#0.309539890717743#0.32203471650653#0.329719295908783#0.320543049133656#0.332762280110321#0.316991778268463#0.318968735493184#0.259565168100507#0.122063986813566#0.183932332415947#0.232428072217891#0.26522234276909#0.294801995985976,abnormal
1696313815.3713832,0.28487970952158#0.294637465636758#0.294625837071517#0.291842572990331#0.296250642091439#0.301761842848939#0.296653650163809#0.291668925748154#0.294133882814368#0.296902253703699#0.27547609372974#0.287955404566527#0.297188037118868#0.294356310328696#0.291087767509745#0.297911096070454#0.308780757349032#0.304234770966283#0.299897111174338#0.307667622374545#0.310039029438905#0.298273858580729#0.291581131928752#0.282633393393931#0.284663283405898#0.290976423673356#0.275899799186825#0.272343558796542#0.288093881207164#0.283201908333037#0.288430586372912#0.288386719080497#0.275911822288373#0.255598020983716#0.228623128758546#0.249017549829641#0.226859744419335#0.234453361831263#0.321137063883541#0.300376329830145#0.296940557393281#0.302883156872362#0.318610156632059#0.312042316715815#0.301056301667904#0.309576854707396#0.302504802474749#0.294456554414197#0.30541433171419#0.306597200510526#0.308978972867959#0.151554039051698#0.122130296302873#0.228802165890691#0.239915236068365#0.279969474909924,abnormal
1696313817.0393846,0.274169517496304#0.284100869082102#0.301646476428559#0.290380443804511#0.28113635218149#0.290286106798956#0.295691806199625#0.280091339073498#0.294688293034627#0.286709318694421#0.288343414304644#0.283728386992457#0.295914503579682#0.282743415138986#0.113659218384864#0.124357734598585#0.136063916068065#0.173065539270336#0.230262686956863#0.256237637889647#0.263346796747512#0.266065208498647#0.272160664231639,abnormal
1696313817.5363843,0.272633338320824#0.256712830147999#0.255694885175182#0.227274744635325#0.116242237162854#0.258569528740957#0.278100774615706,abnormal
1696313821.303396,0.291994249834805#0.301800511273708#0.305777898068979#0.324802248239596#0.267817960040126#0.229447138854779#0.261895926707097#0.290477438951104#0.2907645241841#0.298075368535131#0.297279452791312#0.307071477127381#0.298304005421629#0.30063059672402#0.293903544325667#0.288045260682208#0.295794991847053#0.275207893419508#0.281932475615646#0.270901172019114#0.272991146873221#0.269888561875576#0.276484622091879#0.274321688226015#0.259496893276374#0.262189925372054#0.254713351146509#0.283301336030286#0.277890495558258#0.271915071346704#0.291531039797967#0.290012813340087#0.268378119965695#0.290114551254437#0.289270192436722#0.306873320876585#0.300165677059484#0.275694262517781#0.279739198225871#0.271540962398095#0.281048028214947#0.264828975468735#0.284661837112538#0.292336857988519#0.280271727119828#0.15950963130494#0.111096261482919#0.268716052581883#0.262683155015541#0.293835427131475,abnormal
1696313825.6113803,0.282907188286238#0.286292290351718#0.264978949891119#0.268356806024895#0.26785665165336#0.262916547136104#0.263189155616238#0.250502553845654#0.291563072678194#0.268730726101883#0.270209089565396#0.224889839057528#0.259649423800483#0.243393555073515#0.269274034266417#0.265746171493225#0.258396049395977#0.260025010763645#0.27477116039477#0.267091807843329#0.277970176562595#0.274385986055093#0.267279612299138#0.268373639045844#0.294294052560934#0.275719997702845#0.265854007240894#0.294272825600295#0.273033550438648#0.272979030913043#0.254613016436482#0.288791124017017#0.283820851926613#0.263445257562905#0.269814628915276#0.276247357894192#0.262744124108414#0.293779906879111#0.267460150224131#0.268252950849604#0.286400075635053#0.271223377111591#0.259830814954088#0.274431423077531#0.27591772986371#0.243555259994124#0.173748864408363#0.0768248823808113#0.10432047072754#0.103595910900927#0.129421064451377#0.182105883264803#0.160683358062596#0.196794693561485#0.272095858135964,normal
1696313829.5283825,0.26444431771069#0.262273954718157#0.281566951579766#0.298128600564823#0.280154940772884#0.281414756665246#0.276845884870757#0.293726326614703#0.285410236848225#0.287309607146669#0.294035024313855#0.269082598065841#0.260274620089405#0.274192937699692#0.267351377070819#0.271613250407157#0.26784792885001#0.287811841393466#0.273208602964941#0.293318743234309#0.283649703937749#0.269528900861057#0.262896096716781#0.257928037737786#0.264814450122246#0.279132895362827#0.26696069196016#0.288000961532908#0.292888238581781#0.30540785575077#0.305265918326862#0.317795125612112#0.290703196282702#0.300873059110672#0.298667446102339#0.292379797888769#0.297213154518164#0.267491127873368#0.264992671195978#0.288253587253613#0.265929679207041#0.268317101834826#0.260281795758182#0.194118813516206#0.1959889846796#0.240030139706028#0.261812977947931#0.164867497155409#0.153540775944777#0.256768114107462#0.255193755888627#0.273347192608649,abnormal
1696313833.5523868,0.283958305666699#0.282855871822808#0.273708492033312#0.297051441461458#0.306876869119336#0.30099544967742#0.324349976145842#0.311528231820308#0.315256687780819#0.314917992641374#0.315944792365675#0.332023849306925#0.297910655567951#0.284449440492758#0.316833730746223#0.301065197421122#0.310711271443782#0.30097470939979#0.299575848889666#0.303823028656284#0.307473492850633#0.288710556817041#0.275356612693073#0.300338524218185#0.287273189326656#0.292157848843528#0.302994605952343#0.287497168903233#0.276747644471827#0.292495152880007#0.297830081744828#0.285725336831714#0.265454702919985#0.265240137879892#0.270383281390764#0.259586710049172#0.263447646753868#0.266833359650605#0.252858744406277#0.271659090190368#0.289250488736174#0.260627335882461#0.295352355209829#0.283360678347936#0.27040889563776#0.295058918442989#0.290792292752182#0.297637168201055#0.279823910095559#0.28607537028489#0.0968784404788803#0.137517277618956#0.166530534907904#0.204328988418093#0.286134646374288,abnormal
1696313842.580392,0.268076122375058#0.266003318908386#0.278481642323607#0.309311397315909#0.303144675196965#0.291926041559236#0.2931366072263#0.293366470897743#0.282877622259878#0.286187309526322#0.329867395853144#0.30266651120328#0.30759223097926#0.308974719781483#0.299869322964235#0.305559090171664#0.305458649562126#0.287215336931403#0.296391469176954#0.275549430438432#0.291864514399869#0.294543978620438#0.300653115965144#0.303248708911392#0.303333901602395#0.30672620393971#0.300716024492928#0.312913438914805#0.292431759367737#0.290330224242277#0.267675225960194#0.282879895313489#0.293420081197638#0.279829811969051#0.288699433345817#0.27479776088007#0.278293741982554#0.29186949548226#0.275911000802382#0.281825937033987#0.295417770888368#0.30522448220393#0.300832030368877#0.304349369613258#0.300730673657344#0.30673153190327#0.285240195276239#0.294877272154797#0.28402965863213#0.301249902582665#0.285092266493318#0.307420572625968#0.307355836147976#0.30604753808704#0.301455647493548#0.307305192282048#0.301410498804403#0.310681714912057#0.320322065458791#0.313592602562507#0.325220210206303#0.312529804902689#0.319925644122148#0.309602083506908#0.293675327275018#0.320480273178536#0.31448579614029#0.322056020990706#0.285994607902626#0.291616018677412#0.288381316583166#0.284376720751242#0.29536418764071#0.304003736251997#0.299210839937422#0.301892470986206#0.298951446717954#0.289883886180697#0.268540948594401#0.287286389024478#0.27105258025274#0.289636239134769#0.272318602555578#0.268179874391718#0.256878815451385#0.252134243245944#0.255923711879759#0.255725550658384#0.259825686359466#0.268163741716454#0.28974205375959#0.27864952954872#0.279975420191142#0.282127348102273#0.268164149418915#0.274106692520785#0.295822361905897#0.273050751695405#0.285181166860995#0.283969183490323#0.285405231676805#0.274822772478346#0.290676719395315#0.273059193000906#0.290155016825401#0.286762375426159#0.282322040256387#0.270796724358583#0.286024226067522#0.293861721323208#0.268310449211747#0.279089294783626#0.264821632749745#0.196495631948433#0.117090469117007#0.150760066802274#0.260263429742117#0.263567150240228#0.264490443830258#0.260958410726786#0.27665508754599,abnormal
1696313846.606382,0.276009191809862#0.283459041612632#0.28941534299285#0.278957052889307#0.293845018996088#0.291188260347628#0.300637406047345#0.298321464569128#0.312221262625797#0.29764269188534#0.304095242146976#0.285462839471458#0.306450912704257#0.296111318205619#0.293265139576726#0.285045596163843#0.295041757819171#0.283838260774557#0.2825391946218#0.281129183776738#0.274289130256644#0.282813605130266#0.292436118863248#0.281379682667364#0.272971300023805#0.278631190814818#0.2860532677948#0.275722426466119#0.297776886429458#0.284579908118459#0.283155260122206#0.282883618362903#0.294028502801339#0.28718794765925#0.298243483532328#0.287727027719464#0.297901345235131#0.289967527386046#0.280701886980348#0.298141621659595#0.288025737650328#0.301860247705645#0.286738900865813#0.277235375228146#0.276360510315968#0.273207424050629#0.287279784827798#0.290334115655068#0.272595554182749#0.26928770010331#0.174258933842271#0.271747530802176,abnormal
1696313848.9474003,0.281013643985806#0.276009191809862#0.280843620811287#0.290340055693177#0.291820714235216#0.287148127845211#0.284870318147417#0.297584610588208#0.277508127261871#0.282810547813509#0.270255809674968#0.282171059014625#0.272388804215821#0.288556575950813#0.283416281069285#0.291002076396625#0.271419682209336#0.263790609005851#0.272833376472431#0.248116935868864#0.274403274483166#0.293367919475368#0.277237294578762#0.264032864916748#0.231015238406376#0.243125568681554#0.108159944287182#0.10663176603117#0.257671539541694#0.260849135553098#0.277249914503542,abnormal
1696313854.4113827,0.260698851598127#0.274309417623115#0.260479754557436#0.264883514640147#0.261262353439624#0.25840840714983#0.263181331835659#0.267702119223991#0.270795395828904#0.26558797728932#0.256861537872998#0.269718340646234#0.25355226558127#0.262118892180529#0.251981410031468#0.250977509989013#0.248217824963981#0.248092398099509#0.25869566379466#0.255469509117766#0.256974958848302#0.266026751530972#0.249178963955609#0.214861571143834#0.237892509689151#0.223496477186942#0.229908299777249#0.237281825011574#0.228065509179282#0.217160663803857#0.2372676010218#0.24367255429933#0.258078239392882#0.274497658064324#0.268027232349368#0.271533637777513#0.254099287775059#0.278614374935358#0.270427471616212#0.259180225890361#0.277907697590688#0.274564700556601#0.283915867568074#0.281109629954528#0.278856800808426#0.272965544480729#0.261083499449495#0.28659342970973#0.252018705042192#0.269868285453706#0.283827105585072#0.266706580666943#0.297015809524445#0.296120661996263#0.303137320356948#0.295572668634554#0.303979571035191#0.282042712614441#0.275928796243919#0.288117463125408#0.28561168908453#0.283944840508494#0.29972474473832#0.29733724117393#0.291925438936207#0.302641777576378#0.290326697714735#0.293968132125773#0.283382863284612#0.179091912191487#0.146784847142235#0.174645404610555#0.278602889531032,abnormal
