id,count,sequence_id,date,start_date,end_date
5712,0,20231011062x,2023-10-11,06:20:28,06:20:28
5713,1,20231011062x,2023-10-11,06:20:29,06:20:29
5714,0,20231011062x,2023-10-11,06:20:30,06:20:30
5715,0,20231011062x,2023-10-11,06:20:31,06:20:31
5716,0,20231011062x,2023-10-11,06:20:32,06:20:32
5717,1,20231011062x,2023-10-11,06:20:33,06:20:33
5718,0,20231011062x,2023-10-11,06:20:34,06:20:34
5719,0,20231011062x,2023-10-11,06:20:35,06:20:35
5720,0,20231011062x,2023-10-11,06:20:36,06:20:36
5721,0,20231011062x,2023-10-11,06:20:37,06:20:37
5722,0,20231011062x,2023-10-11,06:20:38,06:20:38
5723,0,20231011062x,2023-10-11,06:20:39,06:20:39
5724,2,20231011062x,2023-10-11,06:20:40,06:20:40
5725,0,20231011062x,2023-10-11,06:20:41,06:20:41
5726,0,20231011062x,2023-10-11,06:20:42,06:20:42
5727,0,20231011062x,2023-10-11,06:20:43,06:20:43
5728,0,20231011062x,2023-10-11,06:20:44,06:20:44
5729,0,20231011062x,2023-10-11,06:20:45,06:20:45
5730,1,20231011062x,2023-10-11,06:20:46,06:20:46
5731,0,20231011062x,2023-10-11,06:20:47,06:20:47
5732,0,20231011062x,2023-10-11,06:20:48,06:20:48
5733,0,20231011062x,2023-10-11,06:20:49,06:20:49
5734,0,20231011062x,2023-10-11,06:20:50,06:20:50
5735,0,20231011062x,2023-10-11,06:20:51,06:20:51
5736,0,20231011062x,2023-10-11,06:20:52,06:20:52
5737,0,20231011062x,2023-10-11,06:20:53,06:20:53
5738,0,20231011062x,2023-10-11,06:20:54,06:20:54
5739,0,20231011062x,2023-10-11,06:20:55,06:20:55
5740,0,20231011062x,2023-10-11,06:20:56,06:20:56
5741,0,20231011062x,2023-10-11,06:20:57,06:20:57
5742,1,20231011062x,2023-10-11,06:20:58,06:20:58
5743,0,20231011062x,2023-10-11,06:20:59,06:20:59
5744,0,20231011062x,2023-10-11,06:21:00,06:21:00
5745,1,20231011062x,2023-10-11,06:21:01,06:21:01
5746,1,20231011062x,2023-10-11,06:21:02,06:21:02
5747,0,20231011062x,2023-10-11,06:21:03,06:21:03
5748,0,20231011062x,2023-10-11,06:21:04,06:21:04
5749,0,20231011062x,2023-10-11,06:21:05,06:21:05
5750,1,20231011062x,2023-10-11,06:21:06,06:21:06
5751,0,20231011062x,2023-10-11,06:21:07,06:21:07
5752,0,20231011062x,2023-10-11,06:21:08,06:21:08
5753,0,20231011062x,2023-10-11,06:21:09,06:21:09
5754,0,20231011062x,2023-10-11,06:21:10,06:21:10
5755,0,20231011062x,2023-10-11,06:21:11,06:21:11
5756,0,20231011062x,2023-10-11,06:21:12,06:21:12
5757,1,20231011062x,2023-10-11,06:21:13,06:21:13
5758,1,20231011062x,2023-10-11,06:21:14,06:21:14
5759,0,20231011062x,2023-10-11,06:21:15,06:21:15
5760,0,20231011062x,2023-10-11,06:21:16,06:21:16
5761,0,20231011062x,2023-10-11,06:21:17,06:21:17
5762,0,20231011062x,2023-10-11,06:21:18,06:21:18
5763,0,20231011062x,2023-10-11,06:21:19,06:21:19
5764,0,20231011062x,2023-10-11,06:21:20,06:21:20
5765,0,20231011062x,2023-10-11,06:21:21,06:21:21
5766,0,20231011062x,2023-10-11,06:21:22,06:21:22
5767,0,20231011062x,2023-10-11,06:21:23,06:21:23
5768,0,20231011062x,2023-10-11,06:21:24,06:21:24
5769,0,20231011062x,2023-10-11,06:21:25,06:21:25
5770,0,20231011062x,2023-10-11,06:21:26,06:21:26
5771,0,20231011062x,2023-10-11,06:21:27,06:21:27
5772,0,20231011062x,2023-10-11,06:21:28,06:21:28
5773,0,20231011062x,2023-10-11,06:21:29,06:21:29
5774,0,20231011062x,2023-10-11,06:21:30,06:21:30
5775,0,20231011062x,2023-10-11,06:21:31,06:21:31
5776,0,20231011062x,2023-10-11,06:21:32,06:21:32
5777,0,20231011062x,2023-10-11,06:21:33,06:21:33
5778,0,20231011062x,2023-10-11,06:21:35,06:21:35
5779,0,20231011062x,2023-10-11,06:21:36,06:21:36
5780,0,20231011062x,2023-10-11,06:21:37,06:21:37
5781,0,20231011062x,2023-10-11,06:21:38,06:21:38
5782,0,20231011062x,2023-10-11,06:21:39,06:21:39
5783,1,20231011062x,2023-10-11,06:21:40,06:21:40
5784,0,20231011062x,2023-10-11,06:21:41,06:21:41
5785,0,20231011062x,2023-10-11,06:21:42,06:21:42
5786,0,20231011062x,2023-10-11,06:21:43,06:21:43
5787,1,20231011062x,2023-10-11,06:21:44,06:21:44
5788,0,20231011062x,2023-10-11,06:21:45,06:21:45
5789,0,20231011062x,2023-10-11,06:21:46,06:21:46
5790,0,20231011062x,2023-10-11,06:21:47,06:21:47
5791,0,20231011062x,2023-10-11,06:21:48,06:21:48
5792,0,20231011062x,2023-10-11,06:21:49,06:21:49
5793,0,20231011062x,2023-10-11,06:21:50,06:21:50
5794,2,20231011062x,2023-10-11,06:21:51,06:21:51
5795,0,20231011062x,2023-10-11,06:21:52,06:21:52
5796,0,20231011062x,2023-10-11,06:21:53,06:21:53
5797,0,20231011062x,2023-10-11,06:21:54,06:21:54
5798,0,20231011062x,2023-10-11,06:21:55,06:21:55
5799,1,20231011062x,2023-10-11,06:21:56,06:21:56
5800,0,20231011062x,2023-10-11,06:21:57,06:21:57
5801,0,20231011062x,2023-10-11,06:21:58,06:21:58
5802,0,20231011062x,2023-10-11,06:21:59,06:21:59
5803,0,20231011062x,2023-10-11,06:22:00,06:22:00
5804,0,20231011062x,2023-10-11,06:22:01,06:22:01
5805,0,20231011062x,2023-10-11,06:22:02,06:22:02
5806,0,20231011062x,2023-10-11,06:22:03,06:22:03
5807,1,20231011062x,2023-10-11,06:22:04,06:22:04
5808,0,20231011062x,2023-10-11,06:22:05,06:22:05
5809,0,20231011062x,2023-10-11,06:22:06,06:22:06
5810,0,20231011062x,2023-10-11,06:22:07,06:22:07
5811,0,20231011062x,2023-10-11,06:22:08,06:22:08
5812,1,20231011062x,2023-10-11,06:22:09,06:22:09
5813,0,20231011062x,2023-10-11,06:22:10,06:22:10
5814,0,20231011062x,2023-10-11,06:22:11,06:22:11
5815,0,20231011062x,2023-10-11,06:22:12,06:22:12
5816,0,20231011062x,2023-10-11,06:22:13,06:22:13
5817,0,20231011062x,2023-10-11,06:22:14,06:22:14
5818,0,20231011062x,2023-10-11,06:22:15,06:22:15
5819,0,20231011062x,2023-10-11,06:22:16,06:22:16
5820,0,20231011062x,2023-10-11,06:22:17,06:22:17
5821,0,20231011062x,2023-10-11,06:22:18,06:22:18
5822,0,20231011062x,2023-10-11,06:22:19,06:22:19
5823,0,20231011062x,2023-10-11,06:22:20,06:22:20
5824,0,20231011062x,2023-10-11,06:22:21,06:22:21
5825,0,20231011062x,2023-10-11,06:22:22,06:22:22
5826,0,20231011062x,2023-10-11,06:22:23,06:22:23
5827,0,20231011062x,2023-10-11,06:22:24,06:22:24
5828,1,20231011062x,2023-10-11,06:22:25,06:22:25
5829,0,20231011062x,2023-10-11,06:22:26,06:22:26
5830,0,20231011062x,2023-10-11,06:22:27,06:22:27
5831,0,20231011062x,2023-10-11,06:22:28,06:22:28
5832,1,20231011062x,2023-10-11,06:22:29,06:22:29
5833,0,20231011062x,2023-10-11,06:22:30,06:22:30
5834,0,20231011062x,2023-10-11,06:22:31,06:22:31
5835,0,20231011062x,2023-10-11,06:22:32,06:22:32
5836,0,20231011062x,2023-10-11,06:22:33,06:22:33
5837,0,20231011062x,2023-10-11,06:22:34,06:22:34
5838,0,20231011062x,2023-10-11,06:22:35,06:22:35
5839,0,20231011062x,2023-10-11,06:22:36,06:22:36
5840,1,20231011062x,2023-10-11,06:22:37,06:22:37
5841,0,20231011062x,2023-10-11,06:22:38,06:22:38
5842,0,20231011062x,2023-10-11,06:22:39,06:22:39
5843,0,20231011062x,2023-10-11,06:22:40,06:22:40
5844,0,20231011062x,2023-10-11,06:22:41,06:22:41
5845,1,20231011062x,2023-10-11,06:22:42,06:22:42
5846,0,20231011062x,2023-10-11,06:22:43,06:22:43
5847,1,20231011062x,2023-10-11,06:22:44,06:22:44
5848,0,20231011062x,2023-10-11,06:22:45,06:22:45
5849,0,20231011062x,2023-10-11,06:22:46,06:22:46
5850,0,20231011062x,2023-10-11,06:22:47,06:22:47
5851,0,20231011062x,2023-10-11,06:22:48,06:22:48
5852,0,20231011062x,2023-10-11,06:22:49,06:22:49
5853,0,20231011062x,2023-10-11,06:22:50,06:22:50
5854,0,20231011062x,2023-10-11,06:22:51,06:22:51
5855,2,20231011062x,2023-10-11,06:22:52,06:22:53
5856,1,20231011062x,2023-10-11,06:22:54,06:22:54
5857,0,20231011062x,2023-10-11,06:22:55,06:22:55
5858,0,20231011062x,2023-10-11,06:22:56,06:22:56
5859,1,20231011062x,2023-10-11,06:22:57,06:22:57
5860,0,20231011062x,2023-10-11,06:22:58,06:22:58
5861,0,20231011062x,2023-10-11,06:22:59,06:22:59
5862,0,20231011062x,2023-10-11,06:23:00,06:23:00
5863,0,20231011062x,2023-10-11,06:23:01,06:23:01
5864,0,20231011062x,2023-10-11,06:23:02,06:23:02
5865,0,20231011062x,2023-10-11,06:23:03,06:23:03
5866,0,20231011062x,2023-10-11,06:23:04,06:23:04
5867,0,20231011062x,2023-10-11,06:23:05,06:23:05
5868,0,20231011062x,2023-10-11,06:23:06,06:23:06
5869,0,20231011062x,2023-10-11,06:23:07,06:23:07
5870,0,20231011062x,2023-10-11,06:23:08,06:23:08
5871,0,20231011062x,2023-10-11,06:23:09,06:23:09
5872,1,20231011062x,2023-10-11,06:23:10,06:23:10
5873,0,20231011062x,2023-10-11,06:23:11,06:23:11
5874,0,20231011062x,2023-10-11,06:23:12,06:23:12
5875,0,20231011062x,2023-10-11,06:23:13,06:23:13
5876,0,20231011062x,2023-10-11,06:23:14,06:23:14
5877,0,20231011062x,2023-10-11,06:23:15,06:23:15
5878,0,20231011062x,2023-10-11,06:23:16,06:23:16
5879,0,20231011062x,2023-10-11,06:23:17,06:23:17
5880,0,20231011062x,2023-10-11,06:23:18,06:23:18
5881,2,20231011062x,2023-10-11,06:23:19,06:23:19
5882,0,20231011062x,2023-10-11,06:23:20,06:23:20
5883,0,20231011062x,2023-10-11,06:23:21,06:23:21
5884,0,20231011062x,2023-10-11,06:23:22,06:23:22
5885,0,20231011062x,2023-10-11,06:23:23,06:23:23
5886,0,20231011062x,2023-10-11,06:23:24,06:23:24
5887,0,20231011062x,2023-10-11,06:23:25,06:23:25
5888,1,20231011062x,2023-10-11,06:23:26,06:23:26
5889,0,20231011062x,2023-10-11,06:23:27,06:23:27
5890,0,20231011062x,2023-10-11,06:23:28,06:23:28
5891,0,20231011062x,2023-10-11,06:23:29,06:23:29
5892,1,20231011062x,2023-10-11,06:23:30,06:23:30
5893,0,20231011062x,2023-10-11,06:23:31,06:23:31
5894,0,20231011062x,2023-10-11,06:23:32,06:23:32
5895,0,20231011062x,2023-10-11,06:23:33,06:23:33
5896,0,20231011062x,2023-10-11,06:23:34,06:23:34
5897,0,20231011062x,2023-10-11,06:23:35,06:23:35
5898,0,20231011062x,2023-10-11,06:23:36,06:23:36
5899,0,20231011062x,2023-10-11,06:23:37,06:23:37
5900,0,20231011062x,2023-10-11,06:23:38,06:23:38
5901,0,20231011062x,2023-10-11,06:23:39,06:23:39
5902,0,20231011062x,2023-10-11,06:23:40,06:23:40
5903,0,20231011062x,2023-10-11,06:23:41,06:23:41
5904,0,20231011062x,2023-10-11,06:23:42,06:23:42
5905,0,20231011062x,2023-10-11,06:23:43,06:23:43
5906,1,20231011062x,2023-10-11,06:23:44,06:23:44
5907,0,20231011062x,2023-10-11,06:23:45,06:23:45
5908,0,20231011062x,2023-10-11,06:23:46,06:23:46
5909,0,20231011062x,2023-10-11,06:23:47,06:23:47
5910,1,20231011062x,2023-10-11,06:23:48,06:23:48
5911,0,20231011062x,2023-10-11,06:23:49,06:23:49
5912,0,20231011062x,2023-10-11,06:23:50,06:23:50
5913,0,20231011062x,2023-10-11,06:23:51,06:23:51
5914,1,20231011062x,2023-10-11,06:23:52,06:23:52
5915,0,20231011062x,2023-10-11,06:23:53,06:23:53
5916,0,20231011062x,2023-10-11,06:23:54,06:23:54
5917,0,20231011062x,2023-10-11,06:23:55,06:23:55
5918,0,20231011062x,2023-10-11,06:23:56,06:23:56
5919,0,20231011062x,2023-10-11,06:23:57,06:23:57
5920,0,20231011062x,2023-10-11,06:23:58,06:23:58
5921,0,20231011062x,2023-10-11,06:23:59,06:23:59
5922,0,20231011062x,2023-10-11,06:24:00,06:24:00
5923,0,20231011062x,2023-10-11,06:24:01,06:24:01
5924,0,20231011062x,2023-10-11,06:24:02,06:24:02
5925,0,20231011062x,2023-10-11,06:24:03,06:24:03
5926,0,20231011062x,2023-10-11,06:24:04,06:24:04
5927,0,20231011062x,2023-10-11,06:24:05,06:24:05
5928,0,20231011062x,2023-10-11,06:24:06,06:24:06
5929,0,20231011062x,2023-10-11,06:24:07,06:24:07
5930,0,20231011062x,2023-10-11,06:24:08,06:24:08
5931,0,20231011062x,2023-10-11,06:24:09,06:24:09
5932,1,20231011062x,2023-10-11,06:24:10,06:24:10
5933,0,20231011062x,2023-10-11,06:24:11,06:24:11
5934,0,20231011062x,2023-10-11,06:24:12,06:24:12
5935,0,20231011062x,2023-10-11,06:24:13,06:24:13
5936,0,20231011062x,2023-10-11,06:24:14,06:24:14
5937,0,20231011062x,2023-10-11,06:24:15,06:24:15
5938,0,20231011062x,2023-10-11,06:24:17,06:24:17
5939,0,20231011062x,2023-10-11,06:24:18,06:24:18
5940,0,20231011062x,2023-10-11,06:24:19,06:24:19
5941,1,20231011062x,2023-10-11,06:24:20,06:24:20
5942,2,20231011062x,2023-10-11,06:24:21,06:24:21
5943,0,20231011062x,2023-10-11,06:24:22,06:24:22
5944,0,20231011062x,2023-10-11,06:24:23,06:24:23
5945,0,20231011062x,2023-10-11,06:24:24,06:24:24
5946,0,20231011062x,2023-10-11,06:24:25,06:24:25
5947,1,20231011062x,2023-10-11,06:24:26,06:24:26
5948,0,20231011062x,2023-10-11,06:24:27,06:24:27
5949,0,20231011062x,2023-10-11,06:24:28,06:24:28
5950,1,20231011062x,2023-10-11,06:24:29,06:24:29
5951,0,20231011062x,2023-10-11,06:24:30,06:24:30
5952,0,20231011062x,2023-10-11,06:24:31,06:24:31
5953,0,20231011062x,2023-10-11,06:24:32,06:24:32
5954,0,20231011062x,2023-10-11,06:24:33,06:24:33
5955,0,20231011062x,2023-10-11,06:24:34,06:24:34
5956,1,20231011062x,2023-10-11,06:24:35,06:24:35
5957,0,20231011062x,2023-10-11,06:24:36,06:24:36
5958,0,20231011062x,2023-10-11,06:24:37,06:24:37
5959,0,20231011062x,2023-10-11,06:24:38,06:24:38
5960,0,20231011062x,2023-10-11,06:24:39,06:24:39
5961,1,20231011062x,2023-10-11,06:24:40,06:24:40
5962,0,20231011062x,2023-10-11,06:24:41,06:24:41
5963,0,20231011062x,2023-10-11,06:24:42,06:24:42
5964,0,20231011062x,2023-10-11,06:24:43,06:24:43
5965,0,20231011062x,2023-10-11,06:24:44,06:24:44
5966,0,20231011062x,2023-10-11,06:24:45,06:24:45
5967,0,20231011062x,2023-10-11,06:24:46,06:24:46
5968,0,20231011062x,2023-10-11,06:24:47,06:24:47
5969,0,20231011062x,2023-10-11,06:24:48,06:24:48
5970,1,20231011062x,2023-10-11,06:24:49,06:24:49
5971,0,20231011062x,2023-10-11,06:24:50,06:24:50
5972,0,20231011062x,2023-10-11,06:24:51,06:24:51
5973,0,20231011062x,2023-10-11,06:24:52,06:24:52
5974,0,20231011062x,2023-10-11,06:24:53,06:24:53
5975,0,20231011062x,2023-10-11,06:24:54,06:24:54
5976,0,20231011062x,2023-10-11,06:24:55,06:24:55
5977,0,20231011062x,2023-10-11,06:24:56,06:24:56
5978,0,20231011062x,2023-10-11,06:24:57,06:24:57
5979,0,20231011062x,2023-10-11,06:24:58,06:24:58
5980,0,20231011062x,2023-10-11,06:24:59,06:24:59
5981,0,20231011062x,2023-10-11,06:25:00,06:25:00
5982,0,20231011062x,2023-10-11,06:25:01,06:25:01
5983,0,20231011062x,2023-10-11,06:25:02,06:25:02
5984,0,20231011062x,2023-10-11,06:25:03,06:25:03
5985,1,20231011062x,2023-10-11,06:25:04,06:25:04
5986,0,20231011062x,2023-10-11,06:25:05,06:25:05
5987,0,20231011062x,2023-10-11,06:25:06,06:25:06
5988,0,20231011062x,2023-10-11,06:25:07,06:25:07
5989,0,20231011062x,2023-10-11,06:25:08,06:25:08
5990,0,20231011062x,2023-10-11,06:25:09,06:25:09
5991,0,20231011062x,2023-10-11,06:25:10,06:25:10
5992,0,20231011062x,2023-10-11,06:25:11,06:25:11
5993,0,20231011062x,2023-10-11,06:25:12,06:25:12
5994,0,20231011062x,2023-10-11,06:25:13,06:25:13
5995,0,20231011062x,2023-10-11,06:25:14,06:25:14
5996,0,20231011062x,2023-10-11,06:25:15,06:25:15
5997,0,20231011062x,2023-10-11,06:25:16,06:25:16
5998,0,20231011062x,2023-10-11,06:25:17,06:25:17
5999,0,20231011062x,2023-10-11,06:25:18,06:25:18
6000,0,20231011062x,2023-10-11,06:25:19,06:25:19
6001,0,20231011062x,2023-10-11,06:25:20,06:25:20
6002,0,20231011062x,2023-10-11,06:25:21,06:25:21
6003,0,20231011062x,2023-10-11,06:25:22,06:25:22
6004,0,20231011062x,2023-10-11,06:25:23,06:25:23
6005,0,20231011062x,2023-10-11,06:25:24,06:25:24
6006,0,20231011062x,2023-10-11,06:25:25,06:25:25
6007,0,20231011062x,2023-10-11,06:25:26,06:25:26
6008,0,20231011062x,2023-10-11,06:25:27,06:25:27
6009,1,20231011062x,2023-10-11,06:25:28,06:25:28
6010,0,20231011062x,2023-10-11,06:25:29,06:25:29
6011,0,20231011062x,2023-10-11,06:25:30,06:25:30
6012,0,20231011062x,2023-10-11,06:25:31,06:25:31
6013,0,20231011062x,2023-10-11,06:25:32,06:25:32
6014,0,20231011062x,2023-10-11,06:25:33,06:25:33
6015,0,20231011062x,2023-10-11,06:25:34,06:25:34
6016,0,20231011062x,2023-10-11,06:25:35,06:25:35
6017,0,20231011062x,2023-10-11,06:25:37,06:25:37
6018,0,20231011062x,2023-10-11,06:25:38,06:25:38
6019,0,20231011062x,2023-10-11,06:25:39,06:25:39
6020,0,20231011062x,2023-10-11,06:25:40,06:25:40
6021,0,20231011062x,2023-10-11,06:25:41,06:25:41
6022,1,20231011062x,2023-10-11,06:25:42,06:25:42
6023,0,20231011062x,2023-10-11,06:25:43,06:25:43
6024,0,20231011062x,2023-10-11,06:25:44,06:25:44
6025,0,20231011062x,2023-10-11,06:25:45,06:25:45
6026,0,20231011062x,2023-10-11,06:25:46,06:25:46
6027,0,20231011062x,2023-10-11,06:25:47,06:25:47
6028,0,20231011062x,2023-10-11,06:25:48,06:25:48
6029,0,20231011062x,2023-10-11,06:25:49,06:25:49
6030,0,20231011062x,2023-10-11,06:25:50,06:25:50
6031,0,20231011062x,2023-10-11,06:25:51,06:25:51
6032,0,20231011062x,2023-10-11,06:25:52,06:25:52
6033,0,20231011062x,2023-10-11,06:25:53,06:25:53
6034,0,20231011062x,2023-10-11,06:25:54,06:25:54
6035,0,20231011062x,2023-10-11,06:25:55,06:25:55
6036,0,20231011062x,2023-10-11,06:25:56,06:25:56
6037,0,20231011062x,2023-10-11,06:25:57,06:25:57
6038,0,20231011062x,2023-10-11,06:25:58,06:25:58
6039,0,20231011062x,2023-10-11,06:25:59,06:25:59
6040,0,20231011062x,2023-10-11,06:26:00,06:26:00
6041,1,20231011062x,2023-10-11,06:26:01,06:26:01
6042,0,20231011062x,2023-10-11,06:26:02,06:26:02
6043,0,20231011062x,2023-10-11,06:26:03,06:26:03
6044,0,20231011062x,2023-10-11,06:26:04,06:26:04
6045,0,20231011062x,2023-10-11,06:26:05,06:26:05
6046,0,20231011062x,2023-10-11,06:26:06,06:26:06
6047,0,20231011062x,2023-10-11,06:26:07,06:26:07
6048,0,20231011062x,2023-10-11,06:26:08,06:26:08
6049,0,20231011062x,2023-10-11,06:26:09,06:26:09
6050,0,20231011062x,2023-10-11,06:26:10,06:26:10
6051,0,20231011062x,2023-10-11,06:26:11,06:26:11
6052,0,20231011062x,2023-10-11,06:26:12,06:26:12
6053,0,20231011062x,2023-10-11,06:26:13,06:26:13
6054,0,20231011062x,2023-10-11,06:26:14,06:26:14
6055,0,20231011062x,2023-10-11,06:26:15,06:26:15
6056,0,20231011062x,2023-10-11,06:26:16,06:26:16
6057,0,20231011062x,2023-10-11,06:26:17,06:26:17
6058,0,20231011062x,2023-10-11,06:26:18,06:26:18
6059,0,20231011062x,2023-10-11,06:26:19,06:26:19
6060,0,20231011062x,2023-10-11,06:26:20,06:26:20
6061,1,20231011062x,2023-10-11,06:26:21,06:26:21
6062,1,20231011062x,2023-10-11,06:26:22,06:26:22
6063,0,20231011062x,2023-10-11,06:26:23,06:26:23
6064,0,20231011062x,2023-10-11,06:26:24,06:26:24
6065,0,20231011062x,2023-10-11,06:26:25,06:26:25
6066,0,20231011062x,2023-10-11,06:26:26,06:26:26
6067,1,20231011062x,2023-10-11,06:26:27,06:26:27
6068,0,20231011062x,2023-10-11,06:26:28,06:26:28
6069,0,20231011062x,2023-10-11,06:26:29,06:26:29
6070,0,20231011062x,2023-10-11,06:26:30,06:26:30
6071,1,20231011062x,2023-10-11,06:26:31,06:26:31
6072,0,20231011062x,2023-10-11,06:26:32,06:26:32
6073,0,20231011062x,2023-10-11,06:26:33,06:26:33
6074,0,20231011062x,2023-10-11,06:26:34,06:26:34
6075,0,20231011062x,2023-10-11,06:26:35,06:26:35
6076,0,20231011062x,2023-10-11,06:26:36,06:26:36
6077,0,20231011062x,2023-10-11,06:26:37,06:26:37
6078,0,20231011062x,2023-10-11,06:26:38,06:26:38
6079,0,20231011062x,2023-10-11,06:26:39,06:26:39
6080,0,20231011062x,2023-10-11,06:26:40,06:26:40
6081,0,20231011062x,2023-10-11,06:26:41,06:26:41
6082,0,20231011062x,2023-10-11,06:26:42,06:26:42
6083,0,20231011062x,2023-10-11,06:26:43,06:26:43
6084,0,20231011062x,2023-10-11,06:26:44,06:26:44
6085,0,20231011062x,2023-10-11,06:26:45,06:26:45
6086,0,20231011062x,2023-10-11,06:26:46,06:26:46
6087,0,20231011062x,2023-10-11,06:26:47,06:26:47
6088,0,20231011062x,2023-10-11,06:26:48,06:26:48
6089,0,20231011062x,2023-10-11,06:26:49,06:26:49
6090,0,20231011062x,2023-10-11,06:26:50,06:26:50
6091,0,20231011062x,2023-10-11,06:26:51,06:26:51
6092,1,20231011062x,2023-10-11,06:26:52,06:26:52
6093,0,20231011062x,2023-10-11,06:26:53,06:26:53
6094,0,20231011062x,2023-10-11,06:26:55,06:26:55
6095,0,20231011062x,2023-10-11,06:26:56,06:26:56
6096,0,20231011062x,2023-10-11,06:26:57,06:26:57
6097,0,20231011062x,2023-10-11,06:26:58,06:26:58
6098,0,20231011062x,2023-10-11,06:26:59,06:26:59
6099,0,20231011062x,2023-10-11,06:27:00,06:27:00
6100,0,20231011062x,2023-10-11,06:27:01,06:27:01
6101,0,20231011062x,2023-10-11,06:27:02,06:27:02
6102,0,20231011062x,2023-10-11,06:27:03,06:27:03
6103,0,20231011062x,2023-10-11,06:27:04,06:27:04
6104,0,20231011062x,2023-10-11,06:27:05,06:27:05
6105,0,20231011062x,2023-10-11,06:27:06,06:27:06
6106,0,20231011062x,2023-10-11,06:27:07,06:27:07
6107,1,20231011062x,2023-10-11,06:27:08,06:27:08
6108,0,20231011062x,2023-10-11,06:27:09,06:27:09
6109,0,20231011062x,2023-10-11,06:27:10,06:27:10
6110,0,20231011062x,2023-10-11,06:27:11,06:27:11
6111,0,20231011062x,2023-10-11,06:27:12,06:27:12
6112,1,20231011062x,2023-10-11,06:27:13,06:27:13
6113,1,20231011062x,2023-10-11,06:27:14,06:27:14
6114,0,20231011062x,2023-10-11,06:27:15,06:27:15
6115,0,20231011062x,2023-10-11,06:27:16,06:27:16
6116,0,20231011062x,2023-10-11,06:27:17,06:27:17
6117,0,20231011062x,2023-10-11,06:27:18,06:27:18
6118,0,20231011062x,2023-10-11,06:27:19,06:27:19
6119,0,20231011062x,2023-10-11,06:27:20,06:27:20
6120,1,20231011062x,2023-10-11,06:27:21,06:27:21
6121,0,20231011062x,2023-10-11,06:27:22,06:27:22
6122,0,20231011062x,2023-10-11,06:27:23,06:27:23
6123,0,20231011062x,2023-10-11,06:27:24,06:27:24
6124,1,20231011062x,2023-10-11,06:27:25,06:27:25
6125,0,20231011062x,2023-10-11,06:27:26,06:27:26
6126,0,20231011062x,2023-10-11,06:27:27,06:27:27
6127,0,20231011062x,2023-10-11,06:27:28,06:27:28
6128,0,20231011062x,2023-10-11,06:27:29,06:27:29
6129,0,20231011062x,2023-10-11,06:27:30,06:27:30
6130,0,20231011062x,2023-10-11,06:27:31,06:27:31
6131,0,20231011062x,2023-10-11,06:27:32,06:27:32
6132,0,20231011062x,2023-10-11,06:27:33,06:27:33
6133,1,20231011062x,2023-10-11,06:27:34,06:27:34
6134,0,20231011062x,2023-10-11,06:27:35,06:27:35
6135,0,20231011062x,2023-10-11,06:27:36,06:27:36
6136,0,20231011062x,2023-10-11,06:27:37,06:27:37
6137,0,20231011062x,2023-10-11,06:27:38,06:27:38
6138,0,20231011062x,2023-10-11,06:27:39,06:27:39
6139,0,20231011062x,2023-10-11,06:27:40,06:27:40
6140,0,20231011062x,2023-10-11,06:27:41,06:27:41
6141,1,20231011062x,2023-10-11,06:27:42,06:27:42
6142,0,20231011062x,2023-10-11,06:27:43,06:27:43
6143,0,20231011062x,2023-10-11,06:27:44,06:27:44
6144,0,20231011062x,2023-10-11,06:27:45,06:27:45
6145,0,20231011062x,2023-10-11,06:27:46,06:27:46
6146,0,20231011062x,2023-10-11,06:27:47,06:27:47
6147,1,20231011062x,2023-10-11,06:27:48,06:27:48
6148,0,20231011062x,2023-10-11,06:27:49,06:27:49
6149,0,20231011062x,2023-10-11,06:27:50,06:27:50
6150,0,20231011062x,2023-10-11,06:27:51,06:27:51
6151,0,20231011062x,2023-10-11,06:27:52,06:27:52
6152,0,20231011062x,2023-10-11,06:27:53,06:27:53
6153,0,20231011062x,2023-10-11,06:27:54,06:27:54
6154,0,20231011062x,2023-10-11,06:27:55,06:27:55
6155,0,20231011062x,2023-10-11,06:27:56,06:27:56
6156,0,20231011062x,2023-10-11,06:27:57,06:27:57
6157,0,20231011062x,2023-10-11,06:27:58,06:27:58
6158,0,20231011062x,2023-10-11,06:27:59,06:27:59
6159,0,20231011062x,2023-10-11,06:28:00,06:28:00
6160,0,20231011062x,2023-10-11,06:28:01,06:28:01
6161,0,20231011062x,2023-10-11,06:28:02,06:28:02
6162,1,20231011062x,2023-10-11,06:28:03,06:28:03
6163,0,20231011062x,2023-10-11,06:28:04,06:28:04
6164,0,20231011062x,2023-10-11,06:28:05,06:28:05
